i	j	x	r	mach	theta	press	temp
18	77	2.30062	1.46914	2.26599	12.758	24.3643	2711.61
19	77	2.33417	1.46112	2.27583	12.5897	23.9598	2701.98
20	77	2.37324	1.45173	2.2877	12.3806	23.4808	2690.4
21	77	2.42413	1.43943	2.30409	12.0781	22.8341	2674.48
22	77	2.4919	1.42287	2.3267	11.6484	21.9704	2652.64
23	77	2.54449	1.4099	2.34279	11.3555	21.3747	2637.18
24	77	2.60979	1.39363	2.36385	10.9569	20.6188	2617.07
25	77	2.66764	1.37906	2.38152	10.6298	20.0043	2600.29
26	77	2.73537	1.36182	2.40295	10.2216	19.2829	2580.07
27	77	2.79937	1.34533	2.42246	9.85393	18.648	2561.77
28	77	2.87119	1.32659	2.44481	9.42404	17.9456	2540.94
29	77	2.94172	1.30794	2.46618	9.01463	17.2983	2521.18
30	77	3.01879	1.28726	2.48975	8.55622	16.6108	2499.53
31	77	3.09633	1.26614	2.51299	8.10341	15.9591	2478.35
32	77	3.17973	1.24306	2.53802	7.60981	15.2854	2455.73
33	77	3.26493	1.21908	2.56309	7.1132	14.6386	2433.26
34	77	3.35574	1.19305	2.58968	6.58033	13.9821	2409.64
35	77	3.44948	1.16567	2.61658	6.03737	13.3476	2385.97
36	77	3.54891	1.13604	2.64479	5.46121	12.7129	2361.38
37	77	3.6523	1.10458	2.67345	4.8698	12.0987	2336.65
38	77	3.76172	1.07054	2.70321	4.24704	11.4922	2311.24
39	77	3.87614	1.03411	2.73343	3.60553	10.9073	2285.72
40	77	3.99716	0.994644	2.76447	2.93441	10.3376	2259.8
41	77	4.12219	0.952826	2.79527	2.25446	9.80186	2234.38

0	78	2.01999	1.56483	2.17885	14.2055	28.238	2798.02
1	78	2.04028	1.5601	2.1846	14.1127	27.9652	2792.25
2	78	2.06305	1.55478	2.19102	14.0095	27.6638	2785.83
3	78	2.08514	1.54962	2.19717	13.9115	27.378	2779.68
4	78	2.10812	1.54424	2.20374	13.8039	27.0757	2773.13
5	78	2.13148	1.53877	2.21052	13.6912	26.7674	2766.38
6	78	2.15448	1.53336	2.21717	13.5804	26.4678	2759.77
7	78	2.17514	1.5285	2.22307	13.4828	26.2046	2753.91
8	78	2.18103	1.52712	2.22518	13.4418	26.111	2751.82
9	78	2.18998	1.525	2.22817	13.386	25.979	2748.86
10	78	2.20173	1.52223	2.23191	13.3187	25.8153	2745.16
11	78	2.21489	1.51912	2.23576	13.2531	25.6471	2741.35
12	78	2.23133	1.51522	2.24055	13.1717	25.4396	2736.62
13	78	2.251	1.51056	2.24626	13.075	25.1946	2731
14	78	2.27371	1.50516	2.25278	12.965	24.9173	2724.58
15	78	2.29954	1.499	2.26014	12.841	24.6075	2717.34
16	78	2.32893	1.49198	2.26855	12.6988	24.2586	2709.11
17	78	2.36268	1.48389	2.27835	12.5301	23.8577	2699.52
18	78	2.40202	1.47442	2.29016	12.3207	23.3827	2688.01
19	78	2.45327	1.462	2.30648	12.018	22.7414	2672.16
20	78	2.52157	1.44527	2.32899	11.5883	21.8847	2650.44
21	78	2.57451	1.43218	2.34501	11.2951	21.2939	2635.06
22	78	2.64029	1.41575	2.36597	10.8964	20.5441	2615.06
23	78	2.69854	1.40104	2.38356	10.5691	19.9346	2598.36
24	78	2.76677	1.38362	2.40488	10.1608	19.2189	2578.25
25	78	2.83121	1.36696	2.4243	9.79311	18.589	2560.05
26	78	2.90356	1.34803	2.44655	9.36327	17.8921	2539.33
27	78	2.97458	1.32919	2.46782	8.95389	17.2498	2519.67
28	78	3.05221	1.3083	2.49127	8.49567	16.5676	2498.15
29	78	3.13029	1.28697	2.51439	8.04305	15.9208	2477.09
30	78	3.21429	1.26365	2.53928	7.54981	15.2522	2454.6
31	78	3.30009	1.23941	2.56422	7.05361	14.6102	2432.26
32	78	3.39155	1.21312	2.59066	6.52134	13.9585	2408.78
33	78	3.48596	1.18545	2.6174	5.9791	13.3286	2385.25
34	78	3.58609	1.15552	2.64544	5.40388	12.6985	2360.82
35	78	3.69021	1.12373	2.67392	4.8136	12.0888	2336.25
36	78	3.80039	1.08934	2.70348	4.1923	11.4867	2311.01
37	78	3.9156	1.05255	2.73349	3.55256	10.9062	2285.67
38	78	4.03746	1.01268	2.7643	2.88365	10.3406	2259.94
39	78	4.12219	0.984259	2.78487	2.42778	9.97967	2242.93

0	79	2.08095	1.58014	2.19141	13.9941	27.646	2785.44
1	79	2.08974	1.57808	2.19386	13.9544	27.5316	2782.99
2	79	2.11196	1.57288	2.19998	13.8561	27.2484	2776.88
3	79	2.13508	1.56747	2.20652	13.7481	26.9487	2770.36
4	79	2.15858	1.56195	2.21327	13.6351	26.6431	2763.65
5	79	2.18172	1.5565	2.21989	13.5241	26.3461	2757.07
6	79	2.20251	1.5516	2.22577	13.4262	26.0852	2751.24
7	79	2.20844	1.5502	2.22787	13.3851	25.9924	2749.16
8	79	2.21747	1.54807	2.23085	13.3294	25.8615	2746.21
9	79	2.2293	1.54527	2.23457	13.2619	25.6991	2742.53
10	79	2.24254	1.54213	2.2384	13.1963	25.5324	2738.74
11	79	2.25908	1.53821	2.24318	13.1147	25.3267	2734.04
12	79	2.27887	1.5335	2.24885	13.0177	25.0838	2728.44
13	79	2.30172	1.52806	2.25535	12.9075	24.8088	2722.06
14	79	2.3277	1.52186	2.26268	12.7832	24.5017	2714.85
15	79	2.35727	1.51478	2.27104	12.6406	24.1558	2706.66
16	79	2.39124	1.50662	2.2808	12.4716	23.7582	2697.13
17	79	2.43083	1.49706	2.29256	12.2619	23.2872	2685.67
18	79	2.48245	1.48453	2.30881	11.959	22.6511	2669.9
19	79	2.55127	1.46763	2.33122	11.5293	21.8013	2648.29
20	79	2.60457	1.45442	2.34717	11.2359	21.2152	2632.99
21	79	2.67083	1.43782	2.36804	10.8371	20.4714	2613.08
22	79	2.72948	1.42297	2.38555	10.5096	19.8666	2596.48
23	79	2.79821	1.40538	2.40678	10.1014	19.1565	2576.46
24	79	2.86309	1.38856	2.42611	9.73363	18.5315	2558.36
25	79	2.93596	1.36944	2.44825	9.30389	17.8399	2537.76
26	79	3.00747	1.35041	2.46941	8.89458	17.2025	2518.2
27	79	3.08566	1.32931	2.49275	8.43658	16.5254	2496.79
28	79	3.16429	1.30776	2.51575	7.9842	15.8834	2475.85
29	79	3.24889	1.2842	2.54052	7.49136	15.2197	2453.48
30	79	3.3353	1.25972	2.56532	6.99561	14.5824	2431.27
31	79	3.4274	1.23315	2.59162	6.46398	13.9354	2407.93
32	79	3.52247	1.2052	2.61821	5.9225	13.31	2384.54
33	79	3.6233	1.17496	2.64608	5.34827	12.6845	2360.26
34	79	3.72815	1.14285	2.67439	4.75917	12.0791	2335.85
35	79	3.83911	1.10812	2.70376	4.13935	11.4813	2310.78
36	79	3.95511	1.07096	2.73356	3.50141	10.9049	2285.61
37	79	4.07779	1.0307	2.76414	2.83475	10.3435	2260.07
38	79	4.12219	1.01577	2.77476	2.59846	10.1555	2251.28

0	80	2.14226	1.5953	2.20369	13.7854	27.0781	2773.18
1	80	2.16207	1.59065	2.20924	13.6931	26.825	2767.65
2	80	2.18572	1.58509	2.21596	13.5799	26.522	2760.97
3	80	2.209	1.5796	2.22255	13.4686	26.2276	2754.43
4	80	2.22991	1.57466	2.2284	13.3705	25.9689	2748.63
5	80	2.2359	1.57325	2.2305	13.3294	25.8769	2746.56
6	80	2.24499	1.5711	2.23347	13.2736	25.747	2743.62
7	80	2.2569	1.56827	2.23717	13.2061	25.586	2739.96
8	80	2.27023	1.56511	2.24099	13.1403	25.4207	2736.19
9	80	2.28687	1.56115	2.24574	13.0586	25.2167	2731.51
10	80	2.30679	1.55641	2.2514	12.9614	24.9758	2725.94
11	80	2.32977	1.55093	2.25786	12.851	24.7032	2719.59
12	80	2.35591	1.54467	2.26516	12.7263	24.3986	2712.42
13	80	2.38566	1.53754	2.27349	12.5834	24.0556	2704.27
14	80	2.41983	1.52931	2.2832	12.4142	23.6613	2694.79
15	80	2.45968	1.51967	2.29491	12.2042	23.1941	2683.39
16	80	2.51167	1.50701	2.3111	11.9011	22.5631	2667.7
17	80	2.58101	1.48996	2.33341	11.4715	21.7199	2646.18
18	80	2.63467	1.47662	2.34929	11.1778	21.1385	2630.96
19	80	2.70141	1.45986	2.37007	10.7791	20.4004	2611.16
20	80	2.76046	1.44487	2.3875	10.4514	19.8004	2594.64
21	80	2.82968	1.4271	2.40864	10.0433	19.0956	2574.72
22	80	2.89501	1.41012	2.42787	9.67545	18.4754	2556.71
23	80	2.9684	1.3908	2.44992	9.24585	17.7889	2536.21
24	80	3.04041	1.37159	2.47098	8.83664	17.1563	2516.76
25	80	3.11915	1.35027	2.4942	8.3789	16.4841	2495.47
26	80	3.19833	1.32851	2.51709	7.92679	15.8468	2474.64
27	80	3.28352	1.30471	2.54173	7.43438	15.1879	2452.4
28	80	3.37053	1.27998	2.5664	6.93914	14.5552	2430.31
29	80	3.46329	1.25315	2.59256	6.40818	13.9128	2407.1
30	80	3.55902	1.22492	2.619	5.86749	13.2918	2383.84
31	80	3.66056	1.19437	2.64671	5.29428	12.6706	2359.71
32	80	3.76613	1.16194	2.67485	4.7064	12.0695	2335.45
33	80	3.87785	1.12686	2.70403	4.0881	11.4759	2310.55
34	80	3.99465	1.08934	2.73363	3.45198	10.9035	2285.55
35	80	4.11817	1.0487	2.76399	2.78759	10.3462	2260.2
36	80	4.12219	1.04734	2.76494	2.76645	10.3293	2259.41

0	81	2.20392	1.6103	2.21606	13.5684	26.5172	2760.87
1	81	2.2129	1.60819	2.21859	13.5255	26.4041	2758.36
2	81	2.23632	1.60266	2.22516	13.4139	26.1122	2751.85
3	81	2.25736	1.59769	2.23098	13.3156	25.8556	2746.08
4	81	2.26339	1.59626	2.23307	13.2746	25.7643	2744.01
5	81	2.27255	1.59409	2.23603	13.2188	25.6355	2741.09
6	81	2.28455	1.59124	2.23971	13.1512	25.4757	2737.45
7	81	2.29796	1.58805	2.24352	13.0853	25.3118	2733.7
8	81	2.3147	1.58406	2.24825	13.0034	25.1095	2729.03
9	81	2.33474	1.57928	2.25388	12.906	24.8706	2723.49
10	81	2.35786	1.57375	2.26032	12.7953	24.6002	2717.17
11	81	2.38416	1.56745	2.26759	12.6704	24.2981	2710.04
12	81	2.41408	1.56026	2.27588	12.5273	23.9579	2701.93
13	81	2.44847	1.55196	2.28555	12.3577	23.5668	2692.49
14	81	2.48858	1.54224	2.29722	12.1474	23.1034	2681.15
15	81	2.54093	1.52946	2.31333	11.8443	22.4774	2665.54
16	81	2.61079	1.51224	2.33556	11.4147	21.6406	2644.13
17	81	2.6648	1.49878	2.35137	11.1209	21.0637	2628.98
18	81	2.73203	1.48185	2.37205	10.7222	20.3312	2609.27
19	81	2.79148	1.46672	2.38941	10.3944	19.7357	2592.83
20	81	2.86119	1.44878	2.41045	9.98635	19.0363	2573.02
21	81	2.92696	1.43164	2.4296	9.61852	18.4206	2555.1
22	81	3.00087	1.41213	2.45154	9.18908	17.7392	2534.7
23	81	3.07338	1.39273	2.47251	8.78001	17.1112	2515.35
24	81	3.15267	1.37121	2.49562	8.32257	16.4438	2494.17
25	81	3.2324	1.34923	2.5184	7.87077	15.8111	2473.45
26	81	3.3182	1.32519	2.54292	7.37883	15.1568	2451.33
27	81	3.40581	1.30022	2.56746	6.88411	14.5285	2429.36
28	81	3.49921	1.27311	2.59348	6.35387	13.8906	2406.28
29	81	3.59561	1.2446	2.61978	5.81401	13.2739	2383.16
30	81	3.69785	1.21376	2.64733	5.24185	12.657	2359.17
31	81	3.80415	1.18101	2.6753	4.65521	12.06	2335.06
32	81	3.91664	1.14559	2.7043	4.03845	11.4705	2310.31
33	81	4.03423	1.1077	2.73371	3.40419	10.9021	2285.49
34	81	4.12219	1.07868	2.75503	2.93588	10.5077	2267.65

0	82	2.26594	1.62515	2.22832	13.3496	25.9724	2748.71
1	82	2.28485	1.62067	2.23351	13.2615	25.7452	2743.58
2	82	2.29093	1.61923	2.23559	13.2205	25.6546	2741.52
3	82	2.30016	1.61704	2.23853	13.1647	25.5268	2738.62
4	82	2.31223	1.61416	2.24221	13.0971	25.3683	2734.99
5	82	2.32573	1.61095	2.246	13.0311	25.2057	2731.26
6	82	2.34257	1.60693	2.25071	12.949	25.005	2726.62
7	82	2.36273	1.60211	2.25632	12.8515	24.768	2721.1
8	82	2.38599	1.59654	2.26272	12.7406	24.4998	2714.81
9	82	2.41244	1.59019	2.26996	12.6155	24.2002	2707.72
10	82	2.44254	1.58294	2.27822	12.472	23.8627	2699.65
11	82	2.47714	1.57457	2.28785	12.3022	23.4747	2690.25
12	82	2.5175	1.56477	2.29947	12.0917	23.0149	2678.96
13	82	2.57023	1.55188	2.31552	11.7885	22.3937	2663.42
14	82	2.6406	1.53448	2.33765	11.359	21.5632	2642.11
15	82	2.69498	1.5209	2.3534	11.065	20.9907	2627.04
16	82	2.76268	1.50381	2.374	10.6663	20.2636	2607.43
17	82	2.82253	1.48854	2.39128	10.3385	19.6726	2591.07
18	82	2.89273	1.47043	2.41223	9.93058	18.9783	2571.35
19	82	2.95895	1.45312	2.4313	9.56278	18.3671	2553.52
20	82	3.03338	1.43343	2.45314	9.13355	17.6906	2533.23
21	82	3.10638	1.41384	2.47401	8.72464	17.0671	2513.97
22	82	3.18623	1.3921	2.49701	8.26753	16.4045	2492.9
23	82	3.26651	1.36991	2.51969	7.81607	15.7762	2472.29
24	82	3.3529	1.34564	2.54408	7.32463	15.1264	2450.28
25	82	3.44112	1.32042	2.56851	6.83047	14.5025	2428.43
26	82	3.53517	1.29305	2.59439	6.30098	13.8689	2405.48
27	82	3.63223	1.26426	2.62055	5.76198	13.2564	2382.49
28	82	3.73518	1.23311	2.64795	5.1909	12.6437	2358.64
29	82	3.8422	1.20004	2.67575	4.60553	12.0507	2334.68
30	82	3.95546	1.16428	2.70457	3.99034	11.4651	2310.09
31	82	4.07384	1.12604	2.73378	3.35795	10.9007	2285.42
32	82	4.12219	1.11004	2.74534	3.10315	10.685	2275.74

0	83	2.32833	1.63982	2.24115	13.1086	25.4139	2736.04
1	83	2.33996	1.63705	2.24465	13.0439	25.2635	2732.59
2	83	2.35353	1.63381	2.24842	12.9777	25.1022	2728.87
3	83	2.37048	1.62976	2.25311	12.8956	24.9031	2724.25
4	83	2.39076	1.6249	2.2587	12.7979	24.668	2718.76
5	83	2.41416	1.61929	2.26508	12.6868	24.4019	2712.5
6	83	2.44076	1.61289	2.27229	12.5614	24.1046	2705.44
7	83	2.47104	1.60558	2.28051	12.4177	23.7698	2697.41
8	83	2.50585	1.59715	2.29011	12.2476	23.3848	2688.06
9	83	2.54647	1.58726	2.30167	12.037	22.9286	2676.82
10	83	2.59956	1.57425	2.31766	11.7337	22.312	2661.36
11	83	2.67045	1.55669	2.33971	11.3043	21.4877	2640.14
12	83	2.72518	1.54299	2.35538	11.0102	20.9194	2625.14
13	83	2.79337	1.52574	2.3759	10.6116	20.1977	2605.62
14	83	2.85361	1.51033	2.39311	10.2838	19.611	2589.34
15	83	2.92431	1.49204	2.41397	9.87594	18.9216	2569.72
16	83	2.99098	1.47457	2.43296	9.50821	18.3149	2551.97
17	83	3.06592	1.45469	2.4547	9.0792	17.6431	2531.78
18	83	3.13942	1.43491	2.47548	8.67049	17.024	2512.62
19	83	3.21982	1.41296	2.49838	8.21373	16.3659	2491.65
20	83	3.30065	1.39056	2.52094	7.76264	15.742	2471.15
21	83	3.38764	1.36605	2.54523	7.27173	15.0967	2449.26
22	83	3.47646	1.34059	2.56953	6.77817	14.4769	2427.52
23	83	3.57116	1.31295	2.59528	6.24944	13.8476	2404.7
24	83	3.66888	1.28389	2.6213	5.71133	13.2392	2381.84
25	83	3.77254	1.25244	2.64855	5.14136	12.6305	2358.12
26	83	3.88029	1.21905	2.67619	4.55728	12.0415	2334.3
27	83	3.99431	1.18295	2.70484	3.94369	11.4598	2309.86
28	83	4.11349	1.14435	2.73386	3.31318	10.8991	2285.35
29	83	4.12219	1.14146	2.73592	3.2678	10.8605	2283.63

0	84	2.39111	1.6543	2.25347	12.8782	24.8882	2723.9
1	84	2.39842	1.65255	2.25547	12.8429	24.8036	2721.93
2	84	2.41882	1.64766	2.26103	12.7451	24.5704	2716.47
3	84	2.44236	1.642	2.26739	12.6338	24.3064	2710.24
4	84	2.46912	1.63555	2.27457	12.5082	24.0114	2703.21
5	84	2.49958	1.62818	2.28276	12.3643	23.6791	2695.22
6	84	2.53459	1.61969	2.29231	12.194	23.2971	2685.91
7	84	2.57547	1.60972	2.30383	11.9832	22.8443	2674.73
8	84	2.62893	1.59659	2.31976	11.6798	22.2323	2659.33
9	84	2.70034	1.57886	2.34172	11.2506	21.414	2638.21
10	84	2.75543	1.56503	2.35733	10.9564	20.8499	2623.28
11	84	2.8241	1.54762	2.37777	10.5579	20.1333	2603.85
12	84	2.88473	1.53207	2.3949	10.23	19.5508	2587.65
13	84	2.95592	1.51361	2.41568	9.82239	18.8663	2568.12
14	84	3.02303	1.49599	2.43458	9.45474	18.2638	2550.46
15	84	3.09849	1.47591	2.45624	9.02599	17.5967	2530.36
16	84	3.17249	1.45595	2.47692	8.61751	16.9818	2511.3
17	84	3.25345	1.43379	2.49972	8.16113	16.3283	2490.43
18	84	3.33482	1.41117	2.52218	7.71044	15.7085	2470.03
19	84	3.42241	1.38643	2.54635	7.22008	15.0675	2448.25
20	84	3.51183	1.36073	2.57053	6.72714	14.4519	2426.63
21	84	3.60718	1.33282	2.59615	6.19921	13.8267	2403.93
22	84	3.70557	1.30348	2.62204	5.66201	13.2223	2381.19
23	84	3.80993	1.27173	2.64914	5.09316	12.6176	2357.61
24	84	3.91841	1.23804	2.67663	4.51041	12.0324	2333.92
25	84	4.0332	1.2016	2.7051	3.89842	11.4546	2309.63
26	84	4.12219	1.1727	2.7265	3.43214	11.0387	2291.55

0	85	2.45426	1.66861	2.26528	12.6586	24.3936	2712.31
1	85	2.4706	1.66468	2.26965	12.5817	24.2131	2708.02
2	85	2.49752	1.65818	2.2768	12.4559	23.9203	2701.03
3	85	2.52815	1.65075	2.28496	12.3118	23.5906	2693.07
4	85	2.56338	1.64219	2.29448	12.1413	23.2114	2683.81
5	85	2.60451	1.63213	2.30595	11.9302	22.762	2672.68
6	85	2.65833	1.61889	2.32181	11.6269	22.1544	2657.35
7	85	2.73026	1.60099	2.34369	11.1978	21.3419	2636.32
8	85	2.7857	1.58705	2.35924	10.9035	20.7819	2621.46
9	85	2.85485	1.56947	2.37959	10.5052	20.0703	2602.12
10	85	2.91588	1.55379	2.39666	10.1774	19.4919	2585.99
11	85	2.98756	1.53515	2.41735	9.76989	18.8122	2566.55
12	85	3.05512	1.51736	2.43618	9.40236	18.2139	2548.97
13	85	3.1311	1.4971	2.45774	8.97388	17.5513	2528.97
14	85	3.20559	1.47695	2.47833	8.56565	16.9406	2510
15	85	3.2871	1.45459	2.50103	8.10968	16.2914	2489.24
16	85	3.36903	1.43176	2.52339	7.65941	15.6758	2468.93
17	85	3.45721	1.40678	2.54745	7.16964	15.039	2447.26
18	85	3.54724	1.38083	2.57151	6.67733	14.4274	2425.76
19	85	3.64324	1.35267	2.59701	6.15022	13.8063	2403.17
20	85	3.74228	1.32305	2.62277	5.61395	13.2057	2380.55
21	85	3.84735	1.291	2.64972	5.04626	12.6049	2357.1
22	85	3.95655	1.25699	2.67706	4.46484	12.0234	2333.56
23	85	4.07211	1.22022	2.70537	3.85448	11.4493	2309.41
24	85	4.12219	1.20391	2.71726	3.5946	11.2165	2299.34

0	86	2.51776	1.68275	2.27684	12.4425	23.9189	2701
1	86	2.52595	1.68077	2.27899	12.4044	23.8314	2698.89
2	86	2.55676	1.67329	2.28712	12.2601	23.5041	2690.97
3	86	2.59219	1.66465	2.2966	12.0894	23.1277	2681.75
4	86	2.63359	1.65452	2.30803	11.8782	22.6816	2670.67
5	86	2.68777	1.64115	2.32383	11.5749	22.0783	2655.4
6	86	2.76022	1.62309	2.34562	11.146	21.2715	2634.47
7	86	2.81601	1.60903	2.36111	10.8517	20.7154	2619.68
8	86	2.88564	1.59129	2.38139	10.4535	20.0088	2600.42
9	86	2.94707	1.57546	2.39838	10.1257	19.4344	2584.37
10	86	3.01924	1.55665	2.41899	9.7184	18.7593	2565.01
11	86	3.08724	1.53871	2.43774	9.35101	18.165	2547.52
12	86	3.16374	1.51826	2.45921	8.92283	17.5069	2527.61
13	86	3.23872	1.49793	2.47972	8.51488	16.9002	2508.73
14	86	3.32079	1.47535	2.50232	8.05933	16.2553	2488.06
15	86	3.40326	1.45231	2.52458	7.60951	15.6437	2467.86
16	86	3.49205	1.42709	2.54853	7.12034	15.011	2446.29
17	86	3.58268	1.40091	2.57248	6.6287	14.4033	2424.9
18	86	3.67932	1.37248	2.59785	6.10243	13.7862	2402.42
19	86	3.77903	1.34259	2.62348	5.56711	13.1894	2379.93
20	86	3.8848	1.31024	2.6503	5.00059	12.5924	2356.61
21	86	3.99473	1.27592	2.67748	4.42052	12.0146	2333.19
22	86	4.11105	1.23881	2.70563	3.81179	11.4442	2309.19
23	86	4.12219	1.23518	2.70824	3.75456	11.3927	2306.97

0	87	2.58161	1.69671	2.28824	12.2269	23.4591	2689.87
1	87	2.58541	1.69579	2.28923	12.2092	23.4196	2688.91
2	87	2.62105	1.68709	2.29868	12.0383	23.046	2679.73
3	87	2.6627	1.67687	2.31006	11.8271	22.603	2668.7
4	87	2.71725	1.66338	2.32581	11.5237	22.0039	2653.5
5	87	2.7902	1.64516	2.34752	11.095	21.2027	2632.66
6	87	2.84636	1.63097	2.36295	10.8007	20.6504	2617.93
7	87	2.91647	1.61307	2.38314	10.4027	19.9486	2598.75
8	87	2.97829	1.59711	2.40007	10.0749	19.3781	2582.77
9	87	3.05095	1.57813	2.4206	9.6679	18.7075	2563.51
10	87	3.1194	1.56002	2.43927	9.30067	18.1172	2546.09
11	87	3.19641	1.53938	2.46066	8.87281	17.4634	2526.27
12	87	3.27189	1.51886	2.48108	8.46516	16.8607	2507.48
13	87	3.35451	1.49608	2.50358	8.01006	16.22	2486.91
14	87	3.43753	1.47283	2.52575	7.5607	15.6123	2466.8
15	87	3.52691	1.44738	2.54958	7.07215	14.9836	2445.34
16	87	3.61814	1.42095	2.57343	6.5812	14.3798	2424.05
17	87	3.71544	1.39226	2.59868	6.05578	13.7665	2401.69
18	87	3.81581	1.3621	2.62418	5.52144	13.1735	2379.32
19	87	3.92228	1.32946	2.65086	4.9561	12.5801	2356.12
20	87	4.03293	1.29483	2.6779	4.37739	12.0059	2332.83
21	87	4.12219	1.26629	2.69924	3.91464	11.5713	2314.62

0	88	2.64581	1.71049	2.29963	12.0078	23.0084	2678.8
1	88	2.64994	1.70949	2.30072	11.9881	22.966	2677.75
2	88	2.69184	1.69918	2.31206	11.7767	22.5261	2666.76
3	88	2.74676	1.68558	2.32775	11.4734	21.9312	2651.63
4	88	2.82023	1.66719	2.34938	11.045	21.1354	2630.88
5	88	2.87673	1.65288	2.36475	10.7506	20.5869	2616.21
6	88	2.94732	1.63482	2.38487	10.3528	19.8897	2597.12
7	88	3.00954	1.61872	2.40173	10.0251	19.3231	2581.21
8	88	3.08269	1.59956	2.42218	9.61834	18.6569	2562.03
9	88	3.15158	1.5813	2.44078	9.25129	18.0704	2544.69
10	88	3.22911	1.56047	2.46208	8.82378	17.4208	2524.96
11	88	3.30508	1.53977	2.48241	8.41644	16.822	2506.26
12	88	3.38826	1.51678	2.50482	7.96181	16.1854	2485.78
13	88	3.47182	1.49331	2.52689	7.51294	15.5815	2465.77
14	88	3.5618	1.46763	2.55063	7.02503	14.9568	2444.41
15	88	3.65364	1.44097	2.57436	6.53477	14.3566	2423.22
16	88	3.75158	1.41202	2.5995	6.01024	13.7471	2400.98
17	88	3.85261	1.38158	2.62487	5.47688	13.1578	2378.71
18	88	3.95979	1.34865	2.65142	4.91274	12.5681	2355.64
19	88	4.07117	1.31371	2.67831	4.33541	11.9974	2332.48
20	88	4.12219	1.29736	2.69036	4.07331	11.7501	2322.18

0	89	2.71036	1.72409	2.31116	11.7807	22.5607	2667.63
1	89	2.72102	1.72146	2.31402	11.7272	22.4509	2664.87
2	89	2.7763	1.70775	2.32965	11.424	21.86	2649.8
3	89	2.85028	1.68918	2.3512	10.9958	21.0695	2629.13
4	89	2.90714	1.67476	2.36652	10.7014	20.5247	2614.53
5	89	2.97821	1.65654	2.38656	10.3038	19.8321	2595.52
6	89	3.04082	1.6403	2.40336	9.97621	19.2692	2579.68
7	89	3.11447	1.62097	2.42373	9.5697	18.6073	2560.58
8	89	3.1838	1.60255	2.44226	9.20285	18.0246	2543.32
9	89	3.26185	1.58153	2.46347	8.7757	17.3792	2523.68
10	89	3.33831	1.56065	2.48372	8.36869	16.7841	2505.05
11	89	3.42204	1.53745	2.50604	7.91455	16.1514	2484.67
12	89	3.50615	1.51377	2.52802	7.46618	15.5513	2464.75
13	89	3.59673	1.48786	2.55165	6.97893	14.9304	2443.5
14	89	3.68916	1.46096	2.57528	6.4894	14.334	2422.41
15	89	3.78775	1.43175	2.6003	5.96575	13.7282	2400.27
16	89	3.88944	1.40104	2.62555	5.43339	13.1423	2378.12
17	89	3.99732	1.36781	2.65196	4.87046	12.5562	2355.16
18	89	4.10942	1.33256	2.67872	4.29452	11.9889	2332.13
19	89	4.12219	1.32847	2.6817	4.22956	11.9274	2329.58

0	90	2.77527	1.73749	2.32295	11.5421	22.1115	2656.25
1	90	2.80587	1.72988	2.33152	11.3753	21.7904	2648.01
2	90	2.88037	1.71115	2.353	10.9474	21.0051	2627.42
3	90	2.93759	1.6966	2.36825	10.653	20.4638	2612.88
4	90	3.00913	1.67822	2.38822	10.2557	19.7757	2593.95
5	90	3.07214	1.66184	2.40496	9.92817	19.2164	2578.18
6	90	3.14627	1.64235	2.42525	9.52195	18.5587	2559.16
7	90	3.21604	1.62376	2.44371	9.15532	17.9797	2541.97
8	90	3.29461	1.60256	2.46484	8.72854	17.3383	2522.42
9	90	3.37157	1.58149	2.48501	8.32189	16.747	2503.87
10	90	3.45584	1.55809	2.50724	7.86824	16.1182	2483.59
11	90	3.5405	1.5342	2.52912	7.4204	15.5217	2463.76
12	90	3.63168	1.50806	2.55265	6.93382	14.9046	2442.6
13	90	3.72471	1.48092	2.57618	6.44502	14.3117	2421.61
14	90	3.82395	1.45145	2.60108	5.92227	13.7095	2399.58
15	90	3.9263	1.42047	2.62622	5.39093	13.1272	2377.54
16	90	4.03488	1.38695	2.6525	4.82922	12.5445	2354.7
17	90	4.12219	1.35944	2.6731	4.38464	12.1059	2336.95

0	91	2.8406	1.75069	2.33481	11.2982	21.6681	2644.84
1	91	2.91049	1.73308	2.35475	10.8998	20.942	2625.74
2	91	2.96806	1.71842	2.36996	10.6055	20.4042	2611.26
3	91	3.04008	1.69987	2.38986	10.2084	19.7205	2592.41
4	91	3.10348	1.68336	2.40653	9.88098	19.1647	2576.7
5	91	3.1781	1.66369	2.42675	9.47507	18.5111	2557.76
6	91	3.24832	1.64495	2.44513	9.10866	17.9358	2540.65
7	91	3.3274	1.62356	2.46618	8.68228	17.2983	2521.18
8	91	3.40485	1.60231	2.48627	8.27599	16.7106	2502.72
9	91	3.48968	1.5787	2.50841	7.82286	16.0856	2482.52
10	91	3.57488	1.5546	2.53021	7.37555	15.4927	2462.78
11	91	3.66665	1.52823	2.55364	6.88966	14.8792	2441.71
12	91	3.76029	1.50085	2.57706	6.40161	14.2899	2420.82
13	91	3.86017	1.47112	2.60186	5.87978	13.6912	2398.9
14	91	3.96318	1.43987	2.62688	5.34946	13.1123	2376.96
15	91	4.07247	1.40606	2.65303	4.78897	12.533	2354.24
16	91	4.12219	1.39036	2.66463	4.53802	12.2844	2344.23

