i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
78	84	7.42792	0	3.22164	0	4.71111	1912.1	0.000154525	0

0	85	2.45426	1.66861	2.26528	12.6586	24.3936	2712.31	0.000564059	5.96746
1	85	2.4706	1.66468	2.26965	12.5817	24.2131	2708.02	0.000560769	5.90529
2	85	2.49752	1.65818	2.2768	12.4559	23.9203	2701.03	0.000555424	5.80407
3	85	2.52815	1.65075	2.28496	12.3118	23.5906	2693.07	0.000549386	5.69066
4	85	2.56338	1.64219	2.29448	12.1413	23.2114	2683.81	0.000542421	5.56259
5	85	2.60451	1.63213	2.30595	11.9302	22.762	2672.68	0.000534134	5.41618
6	85	2.65833	1.61889	2.32181	11.6269	22.1544	2657.35	0.000522875	5.22982
7	85	2.73026	1.60099	2.34369	11.1978	21.3419	2636.32	0.000507717	4.99
8	85	2.7857	1.58705	2.35924	10.9035	20.7819	2621.46	0.000497196	4.81202
9	85	2.85485	1.56947	2.37959	10.5052	20.0703	2602.12	0.000483743	4.59804
10	85	2.91588	1.55379	2.39666	10.1774	19.4919	2585.99	0.000472732	4.41632
11	85	2.98756	1.53515	2.41735	9.76989	18.8122	2566.55	0.000459702	4.21111
12	85	3.05512	1.51736	2.43618	9.40236	18.2139	2548.97	0.00044815	4.02554
13	85	3.1311	1.4971	2.45774	8.97388	17.5513	2528.97	0.000435263	3.82556
14	85	3.20559	1.47695	2.47833	8.56565	16.9406	2510	0.000423293	3.63812
15	85	3.2871	1.45459	2.50103	8.10968	16.2914	2489.24	0.000410468	3.44234
16	85	3.36903	1.43176	2.52339	7.65941	15.6758	2468.93	0.000398204	3.25501
17	85	3.45721	1.40678	2.54745	7.16964	15.039	2447.26	0.000385412	3.06343
18	85	3.54724	1.38083	2.57151	6.67733	14.4274	2425.76	0.000373015	2.87811
19	85	3.64324	1.35267	2.59701	6.15022	13.8063	2403.17	0.000360312	2.69133
20	85	3.74228	1.32305	2.62277	5.61395	13.2057	2380.55	0.000347913	2.50973
21	85	3.84735	1.291	2.64972	5.04626	12.6049	2357.1	0.000335388	2.32873
22	85	3.95655	1.25699	2.67706	4.46484	12.0234	2333.56	0.000323145	2.15256
23	85	4.07211	1.22022	2.70537	3.85448	11.4493	2309.41	0.000310933	1.9786
24	85	4.19287	1.1809	2.73403	3.22778	10.896	2285.21	0.000299037	1.8096
25	85	4.32056	1.13834	2.76337	2.57493	10.3573	2260.71	0.000287334	1.64419
26	85	4.45454	1.09258	2.79283	1.90592	9.84332	2236.38	0.000276047	1.48424
27	85	4.59621	1.04296	2.82243	1.21607	9.35269	2212.21	0.000265154	1.32914
28	85	4.74529	0.989359	2.85151	0.516006	8.89468	2188.72	0.000254875	1.18026
29	85	4.90226	0.931647	2.87441	0	8.54985	2170.39	0.000247062	1.03756
30	85	5.05275	0.875826	2.87651	0	8.51898	2168.73	0.00024636	0.911189
31	85	5.20075	0.820976	2.87862	0	8.48803	2167.05	0.000245655	0.794914
32	85	5.35303	0.764587	2.88075	0	8.45684	2165.35	0.000244944	0.683497
33	85	5.51465	0.70479	2.88294	0	8.425	2163.62	0.000244217	0.574287
34	85	5.68986	0.640018	2.88521	0	8.39196	2161.81	0.000243463	0.466308
35	85	5.78641	0.604363	2.88762	0	8.35723	2159.91	0.000242669	0.41146
36	85	5.87334	0.572288	2.89018	0	8.3204	2157.88	0.000241827	0.364945
37	85	5.88099	0.569468	2.89292	0	8.2812	2155.71	0.000240929	0.360989
38	85	5.89362	0.564819	2.89584	0	8.23949	2153.4	0.000239973	0.354532
39	85	5.92007	0.555093	2.89897	0	8.19519	2150.93	0.000238957	0.341243
40	85	5.95184	0.543422	2.9023	0	8.1483	2148.31	0.000237879	0.325661
41	85	5.98591	0.530928	2.90583	0	8.0988	2145.53	0.000236741	0.309415
42	85	6.02141	0.517925	2.90957	0	8.04668	2142.59	0.00023554	0.29298
43	85	6.05959	0.503961	2.91354	0	7.99188	2139.48	0.000234276	0.275862
44	85	6.09848	0.489762	2.91773	0	7.93431	2136.19	0.000232946	0.25902
45	85	6.13796	0.475371	2.92217	0	7.8738	2132.72	0.000231546	0.242525
46	85	6.17796	0.460818	2.92688	0	7.81011	2129.04	0.00023007	0.226435
47	85	6.21885	0.445968	2.93189	0	7.74297	2125.13	0.000228512	0.210623
48	85	6.2605	0.43087	2.93723	0	7.67203	2120.98	0.000226861	0.195174
49	85	6.30241	0.415713	2.94294	0	7.59688	2116.54	0.00022511	0.1803
50	85	6.34451	0.400518	2.94907	0	7.51712	2111.8	0.000223247	0.166024
51	85	6.3868	0.385296	2.95566	0	7.43229	2106.71	0.000221261	0.152362
52	85	6.42923	0.370061	2.96276	0	7.34195	2101.24	0.00021914	0.139324
53	85	6.4718	0.35482	2.97042	0	7.24569	2095.35	0.000216875	0.126918
54	85	6.51448	0.339583	2.9787	0	7.14316	2089.01	0.000214455	0.11515
55	85	6.55746	0.324291	2.98764	0	7.03411	2082.19	0.000211873	0.103975
56	85	6.60075	0.308941	2.99728	0	6.91841	2074.86	0.000209124	0.0933954
57	85	6.6441	0.293631	3.00765	0	6.79611	2067.01	0.000206207	0.0834735
58	85	6.68748	0.278369	3.01876	0	6.6675	2058.63	0.000203128	0.0742053
59	85	6.73088	0.263163	3.03062	0	6.53307	2049.74	0.000199897	0.0655831
60	85	6.77431	0.248019	3.04318	0	6.39362	2040.36	0.000196529	0.0575955
61	85	6.81775	0.232941	3.05639	0	6.25019	2030.54	0.000193049	0.0502287
62	85	6.86121	0.217934	3.07017	0	6.1041	2020.35	0.000189488	0.0434658
63	85	6.90467	0.202999	3.0844	0	5.9569	2009.9	0.00018588	0.0372878
64	85	6.94815	0.188137	3.09893	0	5.81035	1999.28	0.00018227	0.0316738
65	85	6.99164	0.173349	3.11358	0	5.6663	1988.64	0.000178702	0.0266015
66	85	7.03514	0.158635	3.12815	0	5.5267	1978.12	0.000175226	0.0220475
67	85	7.07865	0.143992	3.14241	0	5.39347	1967.89	0.000171892	0.0179877
68	85	7.12217	0.129418	3.15612	0	5.26849	1958.1	0.000168748	0.0143984
69	85	7.1657	0.114908	3.16904	0	5.15346	1948.93	0.00016584	0.0112561
70	85	7.20925	0.100457	3.18092	0	5.04993	1940.54	0.000163211	0.00853878
71	85	7.25295	0.0860121	3.19154	0	4.95921	1933.08	0.000160898	0.00621876
72	85	7.29669	0.0716019	3.20069	0	4.88239	1926.67	0.000158932	0.00428581
73	85	7.34044	0.0572328	3.2082	0	4.82027	1921.43	0.000157338	0.00272614
74	85	7.38418	0.0428968	3.21393	0	4.77343	1917.45	0.000156132	0.00152644
75	85	7.42793	0.0285854	3.21778	0	4.74218	1914.77	0.000155327	0.000676394
76	85	7.47166	0.0142896	3.21971	0	4.72663	1913.44	0.000154926	0.000168876
77	85	7.5154	0	3.21971	0	4.72663	1913.44	0.000154926	0

0	86	2.51776	1.68275	2.27684	12.4425	23.9189	2701	0.000555399	5.9683
1	86	2.52595	1.68077	2.27899	12.4044	23.8314	2698.89	0.000553797	5.93736
2	86	2.55676	1.67329	2.28712	12.2601	23.5041	2690.97	0.0005478	5.82211
3	86	2.59219	1.66465	2.2966	12.0894	23.1277	2681.75	0.000540881	5.69193
4	86	2.63359	1.65452	2.30803	11.8782	22.6816	2670.67	0.000532648	5.54305
5	86	2.68777	1.64115	2.32383	11.5749	22.0783	2655.4	0.000521461	5.35342
6	86	2.76022	1.62309	2.34562	11.146	21.2715	2634.47	0.000506398	5.10925
7	86	2.81601	1.60903	2.36111	10.8517	20.7154	2619.68	0.000495944	4.92816
8	86	2.88564	1.59129	2.38139	10.4535	20.0088	2600.42	0.000482574	4.71029
9	86	2.94707	1.57546	2.39838	10.1257	19.4344	2584.37	0.000471633	4.52532
10	86	3.01924	1.55665	2.41899	9.7184	18.7593	2565.01	0.000458684	4.31632
11	86	3.08724	1.53871	2.43774	9.35101	18.165	2547.52	0.000447203	4.12735
12	86	3.16374	1.51826	2.45921	8.92283	17.5069	2527.61	0.000434396	3.9236
13	86	3.23872	1.49793	2.47972	8.51488	16.9002	2508.73	0.000422498	3.73263
14	86	3.32079	1.47535	2.50232	8.05933	16.2553	2488.06	0.000409752	3.53309
15	86	3.40326	1.45231	2.52458	7.60951	15.6437	2467.86	0.000397563	3.34214
16	86	3.49205	1.42709	2.54853	7.12034	15.011	2446.29	0.000384847	3.14679
17	86	3.58268	1.40091	2.57248	6.6287	14.4033	2424.9	0.000372526	2.95779
18	86	3.67932	1.37248	2.59785	6.10243	13.7862	2402.42	0.000359899	2.76723
19	86	3.77903	1.34259	2.62348	5.56711	13.1894	2379.93	0.000347576	2.58191
20	86	3.8848	1.31024	2.6503	5.00059	12.5924	2356.61	0.000335127	2.39714
21	86	3.99473	1.27592	2.67748	4.42052	12.0146	2333.19	0.000322958	2.21724
22	86	4.11105	1.23881	2.70563	3.81179	11.4442	2309.19	0.000310822	2.03952
23	86	4.23261	1.19915	2.73412	3.18702	10.8943	2285.14	0.000299002	1.86682
24	86	4.36112	1.15621	2.76327	2.53648	10.3591	2260.8	0.000287375	1.6977
25	86	4.49596	1.11005	2.79252	1.87024	9.8486	2236.64	0.000276163	1.53408
26	86	4.63852	1.06001	2.82189	1.18376	9.36137	2212.64	0.000265348	1.37534
27	86	4.78852	1.00598	2.85072	0.487782	8.90672	2189.35	0.000255147	1.22288
28	86	4.94617	0.947946	2.87241	0	8.57947	2171.99	0.000247736	1.07678
29	86	5.09661	0.892096	2.87446	0	8.54918	2170.36	0.000247047	0.947753
30	86	5.24457	0.837216	2.87654	0	8.51856	2168.7	0.00024635	0.828894
31	86	5.3968	0.780797	2.87864	0	8.48765	2167.03	0.000245646	0.714851
32	86	5.55837	0.720968	2.88079	0	8.45628	2165.32	0.000244931	0.60289
33	86	5.73353	0.656162	2.883	0	8.42407	2163.57	0.000244196	0.491967
34	86	5.83005	0.620483	2.88531	0	8.3906	2161.74	0.000243432	0.435508
35	86	5.91697	0.588385	2.88774	0	8.35544	2159.81	0.000242628	0.387549
36	86	5.92464	0.585556	2.89033	0	8.31825	2157.76	0.000241777	0.383456
37	86	5.93728	0.580895	2.89308	0	8.27879	2155.58	0.000240874	0.376778
38	86	5.96374	0.571154	2.89603	0	8.23691	2153.26	0.000239914	0.363039
39	86	5.99553	0.559466	2.89916	0	8.1925	2150.78	0.000238895	0.346921
40	86	6.0296	0.546953	2.90249	0	8.14554	2148.16	0.000237816	0.330099
41	86	6.06511	0.53393	2.90603	0	8.09598	2145.37	0.000236676	0.313066
42	86	6.1033	0.519944	2.90978	0	8.04379	2142.42	0.000235474	0.295308
43	86	6.14219	0.505722	2.91375	0	7.9889	2139.31	0.000234207	0.277814
44	86	6.18168	0.491305	2.91796	0	7.93118	2136.01	0.000232874	0.260661
45	86	6.22168	0.476726	2.92242	0	7.87045	2132.52	0.000231469	0.243906
46	86	6.26257	0.461848	2.92715	0	7.8065	2128.83	0.000229987	0.227419
47	86	6.30423	0.446719	2.93219	0	7.73902	2124.9	0.00022842	0.211284
48	86	6.34614	0.431531	2.93756	0	7.66768	2120.72	0.00022676	0.195724
49	86	6.38825	0.416301	2.94331	0	7.59209	2116.26	0.000224998	0.180762
50	86	6.43054	0.401043	2.94948	0	7.51184	2111.49	0.000223123	0.166415
51	86	6.47298	0.385768	2.95611	0	7.42649	2106.36	0.000221125	0.152694
52	86	6.51555	0.370485	2.96326	0	7.33563	2100.86	0.000218992	0.139607
53	86	6.55825	0.355203	2.97097	0	7.23887	2094.93	0.000216714	0.127162
54	86	6.60123	0.339862	2.9793	0	7.13588	2088.56	0.000214283	0.11531
55	86	6.64453	0.32446	2.98828	0	7.02644	2081.71	0.000211691	0.104056
56	86	6.68788	0.309094	2.99795	0	6.91048	2074.36	0.000208935	0.0934676
57	86	6.73127	0.293772	3.00834	0	6.78809	2066.49	0.000206016	0.0835415
58	86	6.77468	0.278503	3.01946	0	6.65956	2058.11	0.000202938	0.074272
59	86	6.81811	0.263292	3.03129	0	6.52546	2049.23	0.000199713	0.0656498
60	86	6.86156	0.248144	3.04382	0	6.38659	2039.88	0.000196359	0.0576628
61	86	6.90502	0.233063	3.05696	0	6.24401	2030.11	0.000192899	0.0502961
62	86	6.94849	0.218053	3.07065	0	6.09905	2020	0.000189364	0.0435326
63	86	6.99197	0.203115	3.08476	0	5.95324	2009.63	0.00018579	0.0373531
64	86	7.03546	0.18825	3.09914	0	5.80829	1999.13	0.000182219	0.0317365
65	86	7.07896	0.173459	3.11361	0	5.66603	1988.62	0.000178696	0.0266606
66	86	7.12247	0.15874	3.12798	0	5.52835	1978.25	0.000175268	0.0221019
67	86	7.16599	0.144093	3.14202	0	5.39711	1968.17	0.000171983	0.0180368
68	86	7.20952	0.129514	3.1555	0	5.27411	1958.55	0.000168889	0.0144414
69	86	7.25306	0.114998	3.16819	0	5.161	1949.54	0.000166031	0.0112927
70	86	7.29675	0.100494	3.17984	0	5.05927	1941.3	0.000163448	0.00856049
71	86	7.34049	0.0860314	3.19025	0	4.97017	1933.99	0.000161178	0.00623364
72	86	7.38422	0.0716175	3.19921	0	4.89474	1927.71	0.000159248	0.00429651
73	86	7.42795	0.057245	3.20656	0	4.83376	1922.58	0.000157684	0.00273318
74	86	7.47168	0.0429059	3.21217	0	4.78779	1918.68	0.000156502	0.00153049
75	86	7.51541	0.0285915	3.21594	0	4.75713	1916.06	0.000155712	0.000678221
76	86	7.55912	0.0142927	3.21782	0	4.74186	1914.75	0.000155319	0.000169336
77	86	7.60284	0	3.21782	0	4.74186	1914.75	0.000155319	0

0	87	2.58161	1.69671	2.28824	12.2269	23.4591	2689.87	0.000546974	5.96915
1	87	2.58541	1.69579	2.28923	12.2092	23.4196	2688.91	0.000546248	5.95493
2	87	2.62105	1.68709	2.29868	12.0383	23.046	2679.73	0.000539374	5.82262
3	87	2.6627	1.67687	2.31006	11.8271	22.603	2668.7	0.000531194	5.67126
4	87	2.71725	1.66338	2.32581	11.5237	22.0039	2653.5	0.000520077	5.47834
5	87	2.7902	1.64516	2.34752	11.095	21.2027	2632.66	0.000505107	5.22981
6	87	2.84636	1.63097	2.36295	10.8007	20.6504	2617.93	0.000494719	5.04558
7	87	2.91647	1.61307	2.38314	10.4027	19.9486	2598.75	0.000481431	4.82379
8	87	2.97829	1.59711	2.40007	10.0749	19.3781	2582.77	0.000470557	4.63555
9	87	3.05095	1.57813	2.4206	9.6679	18.7075	2563.51	0.000457687	4.42274
10	87	3.1194	1.56002	2.43927	9.30067	18.1172	2546.09	0.000446277	4.23034
11	87	3.19641	1.53938	2.46066	8.87281	17.4634	2526.27	0.000433546	4.02281
12	87	3.27189	1.51886	2.48108	8.46516	16.8607	2507.48	0.00042172	3.82829
13	87	3.35451	1.49608	2.50358	8.01006	16.22	2486.91	0.00040905	3.62496
14	87	3.43753	1.47283	2.52575	7.5607	15.6123	2466.8	0.000396934	3.43037
15	87	3.52691	1.44738	2.54958	7.07215	14.9836	2445.34	0.000384294	3.23122
16	87	3.61814	1.42095	2.57343	6.5812	14.3798	2424.05	0.000372046	3.03851
17	87	3.71544	1.39226	2.59868	6.05578	13.7665	2401.69	0.000359494	2.84415
18	87	3.81581	1.3621	2.62418	5.52144	13.1735	2379.32	0.000347244	2.65509
19	87	3.92228	1.32946	2.65086	4.9561	12.5801	2356.12	0.000334869	2.46651
20	87	4.03293	1.29483	2.6779	4.37739	12.0059	2332.83	0.000322774	2.28286
21	87	4.15002	1.25738	2.70589	3.77031	11.439	2308.97	0.000310712	2.10136
22	87	4.27237	1.21737	2.73421	3.14746	10.8926	2285.07	0.000298966	1.92492
23	87	4.40171	1.17406	2.76317	2.49924	10.3609	2260.88	0.000287413	1.75206
24	87	4.53741	1.12751	2.79222	1.83576	9.85369	2236.88	0.000276276	1.58475
25	87	4.68086	1.07705	2.82137	1.15262	9.36979	2213.06	0.000265536	1.42234
26	87	4.83177	1.0226	2.84996	0.460689	8.91844	2189.96	0.000255411	1.26627
27	87	4.99005	0.96425	2.87047	0	8.60819	2173.53	0.000248389	1.11677
28	87	5.14046	0.908372	2.87246	0	8.57865	2171.95	0.000247717	0.985091
29	87	5.28837	0.853464	2.8745	0	8.54856	2170.32	0.000247033	0.863642
30	87	5.44056	0.797015	2.87657	0	8.51806	2168.68	0.000246339	0.746964
31	87	5.60208	0.737155	2.87868	0	8.48712	2167	0.000245634	0.63224
32	87	5.77719	0.672314	2.88084	0	8.45555	2165.28	0.000244914	0.518362
33	87	5.87369	0.636612	2.88307	0	8.42302	2163.51	0.000244172	0.460287
34	87	5.96058	0.604493	2.88541	0	8.38917	2161.66	0.000243399	0.41088
35	87	5.96827	0.601654	2.88787	0	8.35365	2159.71	0.000242587	0.406648
36	87	5.98093	0.596982	2.89047	0	8.31615	2157.64	0.000241729	0.399749
37	87	6.0074	0.587227	2.89325	0	8.27645	2155.45	0.00024082	0.385561
38	87	6.0392	0.575523	2.8962	0	8.23439	2153.12	0.000239856	0.368904
39	87	6.07328	0.562992	2.89935	0	8.18986	2150.64	0.000238834	0.351507
40	87	6.10879	0.54995	2.90269	0	8.14281	2148	0.000237753	0.333875
41	87	6.14699	0.535943	2.90623	0	8.09318	2145.21	0.000236611	0.315474
42	87	6.18589	0.521699	2.90999	0	8.0409	2142.26	0.000235407	0.297327
43	87	6.22538	0.507259	2.91397	0	7.98588	2139.13	0.000234138	0.279514
44	87	6.26538	0.492655	2.91819	0	7.92799	2135.83	0.0002328	0.262092
45	87	6.30628	0.47775	2.92267	0	7.86705	2132.33	0.00023139	0.244925
46	87	6.34795	0.462593	2.92742	0	7.80282	2128.61	0.000229901	0.228102
47	87	6.38986	0.447374	2.93249	0	7.735	2124.67	0.000228326	0.211852
48	87	6.43198	0.432112	2.93789	0	7.66327	2120.46	0.000226658	0.1962
49	87	6.47427	0.416819	2.94368	0	7.58724	2115.97	0.000224885	0.181164
50	87	6.51671	0.401507	2.94989	0	7.50651	2111.17	0.000222999	0.166755
51	87	6.55929	0.386185	2.95657	0	7.42066	2106.01	0.000220988	0.152983
52	87	6.60199	0.370859	2.96376	0	7.3293	2100.47	0.000218843	0.139854
53	87	6.64498	0.355473	2.97152	0	7.23205	2094.51	0.000216553	0.127321
54	87	6.68828	0.340022	2.97989	0	7.12863	2088.11	0.000214111	0.115385
55	87	6.73164	0.324603	2.9889	0	7.01885	2081.23	0.000211511	0.104122
56	87	6.77503	0.309225	2.99861	0	6.90267	2073.86	0.000208749	0.0935285
57	87	6.81845	0.293896	3.00901	0	6.78021	2065.98	0.000205827	0.0836012
58	87	6.86189	0.278622	3.02013	0	6.65182	2057.6	0.000202752	0.0743323
59	87	6.90534	0.263407	3.03195	0	6.51809	2048.74	0.000199536	0.0657114
60	87	6.94881	0.248257	3.04443	0	6.37983	2039.42	0.000196195	0.0577256
61	87	6.99228	0.233174	3.05751	0	6.23812	2029.71	0.000192756	0.0503595
62	87	7.03577	0.218161	3.07111	0	6.0943	2019.66	0.000189248	0.0435958
63	87	7.07926	0.20322	3.08509	0	5.94986	2009.39	0.000185707	0.037415
64	87	7.12276	0.188353	3.09932	0	5.8065	1999	0.000182175	0.0317962
65	87	7.16627	0.173558	3.11361	0	5.666	1988.62	0.000178695	0.0267169
66	87	7.20979	0.158836	3.12778	0	5.5302	1978.39	0.000175314	0.0221539
67	87	7.25332	0.144185	3.14161	0	5.40089	1968.46	0.000172078	0.0180837
68	87	7.29686	0.129601	3.15487	0	5.27981	1958.99	0.000169033	0.0144826
69	87	7.34054	0.115033	3.16733	0	5.16855	1950.14	0.000166222	0.0113181
70	87	7.38427	0.100513	3.17877	0	5.06855	1942.06	0.000163685	0.00857889
71	87	7.42799	0.0860474	3.18897	0	4.98101	1934.88	0.000161454	0.00624785
72	87	7.47172	0.071631	3.19776	0	4.90692	1928.73	0.000159561	0.00430681
73	87	7.51543	0.0572561	3.20495	0	4.84705	1923.7	0.000158026	0.00274002
74	87	7.55914	0.0429146	3.21044	0	4.80191	1919.88	0.000156866	0.00153444
75	87	7.60285	0.0285975	3.21413	0	4.77181	1917.31	0.000156091	0.000680014
76	87	7.64655	0.0142958	3.21598	0	4.75681	1916.03	0.000155704	0.00016979
77	87	7.69024	0	3.21598	0	4.75681	1916.03	0.000155704	0

0	88	2.64581	1.71049	2.29963	12.0078	23.0084	2678.8	0.000538682	5.96999
1	88	2.64994	1.70949	2.30072	11.9881	22.966	2677.75	0.0005379	5.95467
2	88	2.69184	1.69918	2.31206	11.7767	22.5261	2666.76	0.000529771	5.80081
3	88	2.74676	1.68558	2.32775	11.4734	21.9312	2651.63	0.000518723	5.60458
4	88	2.82023	1.66719	2.34938	11.045	21.1354	2630.88	0.000503844	5.35165
5	88	2.87673	1.65288	2.36475	10.7506	20.5869	2616.21	0.00049352	5.16428
6	88	2.94732	1.63482	2.38487	10.3528	19.8897	2597.12	0.000480312	4.93855
7	88	3.00954	1.61872	2.40173	10.0251	19.3231	2581.21	0.000469504	4.74701
8	88	3.08269	1.59956	2.42218	9.61834	18.6569	2562.03	0.000456711	4.53037
9	88	3.15158	1.5813	2.44078	9.25129	18.0704	2544.69	0.000445369	4.33452
10	88	3.22911	1.56047	2.46208	8.82378	17.4208	2524.96	0.000432714	4.12318
11	88	3.30508	1.53977	2.48241	8.41644	16.822	2506.26	0.000420958	3.92508
12	88	3.38826	1.51678	2.50482	7.96181	16.1854	2485.78	0.000408362	3.71795
13	88	3.47182	1.49331	2.52689	7.51294	15.5815	2465.77	0.000396317	3.51969
14	88	3.5618	1.46763	2.55063	7.02503	14.9568	2444.41	0.000383751	3.31671
15	88	3.65364	1.44097	2.57436	6.53477	14.3566	2423.22	0.000371575	3.12027
16	88	3.75158	1.41202	2.5995	6.01024	13.7471	2400.98	0.000359096	2.92208
17	88	3.85261	1.38158	2.62487	5.47688	13.1578	2378.71	0.000346918	2.72924
18	88	3.95979	1.34865	2.65142	4.91274	12.5681	2355.64	0.000334616	2.53684
19	88	4.07117	1.31371	2.67831	4.33541	11.9974	2332.48	0.000322593	2.3494
20	88	4.18902	1.27593	2.70615	3.72997	11.4339	2308.75	0.000310603	2.1641
21	88	4.31216	1.23557	2.7343	3.10906	10.8909	2284.99	0.000298929	1.98389
22	88	4.44233	1.19189	2.76308	2.46315	10.3625	2260.96	0.000287449	1.80727
23	88	4.57888	1.14495	2.79193	1.80242	9.85863	2237.12	0.000276384	1.63624
24	88	4.72322	1.09408	2.82086	1.1226	9.37798	2213.48	0.000265718	1.47013
25	88	4.87503	1.0392	2.84922	0.434667	8.92985	2190.55	0.000255669	1.31042
26	88	5.03392	0.98056	2.8686	0	8.63602	2175.03	0.000249021	1.15754
27	88	5.18429	0.924654	2.87053	0	8.60729	2173.49	0.000248368	1.0232
28	88	5.33216	0.869718	2.87252	0	8.57788	2171.91	0.0002477	0.899157
29	88	5.48431	0.81324	2.87454	0	8.54793	2170.29	0.000247019	0.779835
30	88	5.64578	0.753349	2.87661	0	8.51748	2168.64	0.000246326	0.66234
31	88	5.82083	0.688474	2.87872	0	8.48647	2166.96	0.000245619	0.545496
32	88	5.91731	0.652751	2.8809	0	8.45469	2165.24	0.000244895	0.485797
33	88	6.00419	0.62061	2.88315	0	8.42188	2163.45	0.000244146	0.434938
34	88	6.01189	0.617762	2.88551	0	8.38771	2161.58	0.000243366	0.430568
35	88	6.02457	0.61308	2.88799	0	8.35187	2159.61	0.000242546	0.423447
36	88	6.05105	0.603311	2.89062	0	8.31409	2157.53	0.000241682	0.408809
37	88	6.08285	0.591592	2.89341	0	8.27416	2155.32	0.000240768	0.391613
38	88	6.11694	0.579045	2.89638	0	8.23192	2152.98	0.000239799	0.37364
39	88	6.15246	0.565985	2.89953	0	8.18727	2150.49	0.000238775	0.355407
40	88	6.19066	0.551958	2.90288	0	8.14011	2147.85	0.000237691	0.336362
41	88	6.22957	0.537693	2.90643	0	8.09038	2145.06	0.000236547	0.317561
42	88	6.26906	0.52323	2.9102	0	8.03799	2142.09	0.00023534	0.299085
43	88	6.30907	0.508603	2.91419	0	7.98283	2138.96	0.000234067	0.280994
44	88	6.34997	0.493672	2.91843	0	7.92477	2135.64	0.000232726	0.263145
45	88	6.39164	0.478488	2.92292	0	7.8636	2132.13	0.00023131	0.24563
46	88	6.43356	0.46324	2.9277	0	7.79908	2128.4	0.000229815	0.228687
47	88	6.47568	0.447947	2.93279	0	7.73093	2124.43	0.000228232	0.212342
48	88	6.51797	0.432622	2.93823	0	7.65881	2120.2	0.000226554	0.196613
49	88	6.56042	0.417275	2.94406	0	7.58234	2115.68	0.000224771	0.181512
50	88	6.60301	0.401916	2.95031	0	7.50114	2110.85	0.000222873	0.16705
51	88	6.64571	0.386551	2.95703	0	7.41481	2105.66	0.000220851	0.153233
52	88	6.6887	0.371121	2.96426	0	7.32296	2100.08	0.000218694	0.140012
53	88	6.73201	0.355624	2.97207	0	7.22525	2094.1	0.000216393	0.127389
54	88	6.77537	0.340156	2.98047	0	7.12143	2087.66	0.000213941	0.115444
55	88	6.81877	0.324725	2.98953	0	7.01134	2080.76	0.000211333	0.104175
56	88	6.8622	0.30934	2.99926	0	6.89497	2073.37	0.000208566	0.0935809
57	88	6.90564	0.294005	3.00968	0	6.77249	2065.48	0.000205643	0.0836545
58	88	6.9491	0.278727	3.02079	0	6.64428	2057.11	0.000202571	0.0743874
59	88	6.99257	0.26351	3.03259	0	6.51094	2048.26	0.000199363	0.0657685
60	88	7.03605	0.248358	3.04503	0	6.37332	2038.98	0.000196038	0.0577843
61	88	7.07954	0.233273	3.05804	0	6.23251	2029.32	0.000192619	0.0504192
62	88	7.12304	0.218258	3.07153	0	6.08982	2019.35	0.000189138	0.0436555
63	88	7.16655	0.203315	3.08539	0	5.94676	2009.17	0.000185631	0.0374738
64	88	7.21006	0.188445	3.09947	0	5.80497	1998.89	0.000182137	0.0318529
65	88	7.25358	0.173649	3.11359	0	5.66619	1988.63	0.0001787	0.0267706
66	88	7.29711	0.158924	3.12757	0	5.53221	1978.54	0.000175364	0.0222037
67	88	7.34064	0.144269	3.14119	0	5.40478	1968.76	0.000172176	0.0181286
68	88	7.38432	0.129634	3.15423	0	5.28556	1959.45	0.000169178	0.014511
69	88	7.42804	0.11505	3.16648	0	5.17611	1950.75	0.000166413	0.0113396
70	88	7.47176	0.100528	3.1777	0	5.07777	1942.81	0.000163919	0.00859653
71	88	7.51547	0.0860614	3.18771	0	4.99174	1935.77	0.000161728	0.00626159
72	88	7.55918	0.0716435	3.19632	0	4.91895	1929.73	0.000159868	0.00431685
73	88	7.60287	0.0572668	3.20337	0	4.86014	1924.8	0.000158361	0.00274672
74	88	7.64657	0.0429232	3.20875	0	4.8158	1921.06	0.000157223	0.00153833
75	88	7.69025	0.0286036	3.21236	0	4.78623	1918.54	0.000156462	0.000681784
76	88	7.73394	0.0142989	3.21417	0	4.7715	1917.29	0.000156083	0.000170237
77	88	7.77761	0	3.21417	0	4.7715	1917.29	0.000156083	0

0	89	2.71036	1.72409	2.31116	11.7807	22.5607	2667.63	0.000530411	5.97084
